region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
AF;27009;2019AF27009;KHT;Issued;02-Nov-2017;24-Jun-2019;2;0;0;0;0;0;0
AF;27042;2019AF27042;NRB;Issued;19-Oct-2017;26-Jun-2019;1;0;0;0;0;0;0
AF;27043;2019AF27043;NRB;Issued;28-Oct-2017;28-Jun-2019;1;0;0;0;0;0;0
AF;27050;2019AF27050;CSB;Issued;21-Nov-2017;19-Jun-2019;1;0;0;0;0;0;0
AF;27051;2019AF27051;KGL;Issued;23-Oct-2017;07-Jun-2019;4;0;0;0;0;0;0
AF;27056;2019AF27056;ADD;Refused;29-Oct-2017;10-Jun-2019;0;0;0;1;0;0;0
AF;27060;2019AF27060;ADD;Issued;01-Nov-2017;13-Jun-2019;1;0;0;0;0;0;0
AF;27066;2019AF27066;LOM;Issued;19-Oct-2017;20-Jun-2019;1;0;0;0;0;0;0
AF;27076;2019AF27076;ALG;Issued;21-Nov-2017;25-Jun-2019;2;0;0;0;0;0;0
AF;27083;2019AF27083;FTN;Refused;29-Oct-2017;27-Jun-2019;0;0;0;1;0;0;0
AF;27086;2019AF27086;CSB;Issued;22-Nov-2017;19-Jun-2019;1;0;0;0;0;0;0
AF;27087;2019AF27087;YDE;Issued;11-Nov-2017;12-Jun-2019;1;0;0;0;0;0;0
AF;27096;2019AF27096;KHT;Issued;12-Nov-2017;30-Jun-2019;1;0;0;0;0;0;0
AF;27106;2019AF27106;LUA;Refused;21-Nov-2017;14-Jun-2019;0;0;0;4;0;0;0
AF;27108;2019AF27108;ADD;Refused;11-Nov-2017;11-Jun-2019;0;1;0;1;0;0;0
AF;27200;2019AF27200;MRV;Administrative Processing;20-Oct-2017;28-Aug-2019;0;1;0;0;0;0;0
AF;27201;2019AF27201;LOM;Issued;20-Nov-2017;07-Jun-2019;1;0;0;0;0;0;0
AF;27204;2019AF27204;KHT;Issued;25-Oct-2017;30-Jun-2019;5;0;0;0;0;0;0
AF;27209;2019AF27209;CSB;Issued;22-Nov-2017;26-Jun-2019;1;0;0;0;0;0;0
AF;27262;2019AF27262;ADD;Issued;19-Oct-2017;13-Jun-2019;1;0;0;0;0;0;0
AF;27283;2019AF27283;YDE;Issued;23-Oct-2017;13-Jun-2019;1;0;0;0;0;0;0
AF;27307;2019AF27307;KHT;Issued;07-Nov-2017;29-Jul-2019;1;0;0;0;0;0;0
AF;27316;2019AF27316;NRB;Issued;01-Nov-2017;11-Jul-2019;1;0;0;0;0;0;0
AF;27334;2019AF27334;CSB;Issued;20-Oct-2017;03-Jul-2019;1;0;0;0;0;0;0
AF;27341;2019AF27341;MRV;Administrative Processing;24-Oct-2017;28-Aug-2019;0;1;1;0;0;0;0
