region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
EU;14811;2018EU14811;KEV;Issued;31-Oct-2016;11-Apr-2018;4;0;0;0;0;0;0
EU;14818;2018EU14818;ATA;Issued;31-Oct-2016;19-Apr-2018;1;0;0;0;0;0;0
EU;14822;2018EU14822;WRW;Ready;10-Oct-2016;26-Sep-2018;0;0;2;0;0;0;0
EU;14826;2018EU14826;TIA;Issued;06-Nov-2016;11-Apr-2018;1;0;0;0;0;0;0
EU;14827;2018EU14827;FRN;Issued;04-Nov-2016;13-Apr-2018;2;0;0;0;0;0;0
EU;14828;2018EU14828;KEV;Issued;28-Oct-2016;12-Apr-2018;4;0;0;0;0;0;0
EU;14830;2018EU14830;MOS;Issued;05-Nov-2016;19-Apr-2018;1;0;0;0;0;0;0
EU;14832;2018EU14832;BKK;Issued;23-Oct-2016;18-Apr-2018;4;0;0;0;0;0;0
EU;14834;2018EU14834;TIA;Issued;04-Nov-2016;11-Apr-2018;3;0;0;0;0;0;0
EU;14836;2018EU14836;THT;Issued;18-Oct-2016;09-Apr-2018;2;0;0;0;0;0;0
EU;14837;2018EU14837;MOS;Administrative Processing;06-Oct-2016;16-Jul-2018;0;1;0;0;0;0;0
EU;14839;2018EU14839;YRV;Issued;16-Oct-2016;09-Apr-2018;4;0;0;0;0;0;0
EU;14843;2018EU14843;BDP;Refused;26-Oct-2016;26-Apr-2018;0;0;1;1;0;0;0
EU;14846;2018EU14846;TIA;Issued;27-Oct-2016;12-Sep-2018;3;0;2;0;0;0;0
EU;14848;2018EU14848;TIA;Issued;16-Oct-2016;13-Apr-2018;4;0;0;0;0;0;0
EU;14851;2018EU14851;TBL;Issued;07-Nov-2016;02-May-2018;1;0;0;0;0;0;0
EU;14852;2018EU14852;KEV;Issued;30-Oct-2016;13-Apr-2018;3;0;0;0;0;0;0
EU;14856;2018EU14856;ANK;Issued;20-Oct-2016;09-Apr-2018;2;0;0;0;0;0;0
EU;14859;2018EU14859;MOS;Issued;15-Oct-2016;25-Apr-2018;2;0;0;0;0;0;0
EU;14860;2018EU14860;YRV;Issued;24-Oct-2016;04-May-2018;4;0;0;0;0;0;0
EU;14863;2018EU14863;KEV;Issued;11-Oct-2016;17-Apr-2018;2;0;0;0;0;0;0
EU;14874;2018EU14874;MOS;Issued;19-Oct-2016;27-Apr-2018;4;0;0;0;0;0;0
EU;14876;2018EU14876;WRW;Issued;08-Oct-2016;04-May-2018;1;0;0;0;0;0;0
EU;14884;2018EU14884;TIA;Issued;27-Oct-2016;13-Apr-2018;2;0;0;0;0;0;0
EU;14886;2018EU14886;MOS;Issued;10-Oct-2016;27-Apr-2018;3;0;0;0;0;0;0
EU;14887;2018EU14887;ABD;Issued;05-Oct-2016;12-Sep-2018;1;0;1;0;0;0;0
EU;14895;2018EU14895;ATA;Issued;06-Oct-2016;10-May-2018;3;0;0;0;0;0;0
EU;14901;2018EU14901;MOS;Issued;31-Oct-2016;27-Apr-2018;3;0;0;0;0;0;0
EU;14904;2018EU14904;ANK;Issued;11-Oct-2016;09-Apr-2018;1;0;0;0;0;0;0
EU;14906;2018EU14906;MOS;Issued;23-Oct-2016;19-Apr-2018;4;0;0;0;0;0;0
EU;14909;2018EU14909;TIA;Issued;05-Nov-2016;13-Apr-2018;2;0;0;0;0;0;0
EU;14911;2018EU14911;ATA;Issued;07-Nov-2016;19-Apr-2018;1;0;0;0;0;0;0
EU;14912;2018EU14912;KEV;Ready;04-Nov-2016;17-Apr-2018;0;0;2;0;0;0;0
EU;14913;2018EU14913;TBL;Issued;03-Nov-2016;11-Jun-2018;4;0;0;0;0;0;0
EU;14915;2018EU14915;KEV;Issued;13-Oct-2016;19-Apr-2018;1;0;0;0;0;0;0
EU;14916;2018EU14916;YRV;Issued;31-Oct-2016;12-Apr-2018;2;0;0;0;0;0;0
EU;14918;2018EU14918;STK;Issued;04-Nov-2016;07-May-2018;4;0;0;0;0;0;0
EU;14919;2018EU14919;MOS;Issued;18-Oct-2016;19-Apr-2018;1;0;0;0;0;0;0
EU;14922;2018EU14922;MOS;Issued;26-Oct-2016;25-Apr-2018;2;0;0;0;0;0;0
EU;14923;2018EU14923;MOS;Issued;31-Oct-2016;25-Apr-2018;1;0;0;0;0;0;0
EU;14925;2018EU14925;YRV;Issued;15-Oct-2016;19-Apr-2018;1;0;0;0;0;0;0
EU;14927;2018EU14927;FRN;Ready;27-Oct-2016;20-Jun-2018;0;0;3;0;0;0;0
EU;14932;2018EU14932;ANK;Issued;17-Oct-2016;06-Apr-2018;4;0;0;0;0;0;0
EU;14941;2018EU14941;BKK;Issued;06-Nov-2016;19-Apr-2018;6;0;0;0;0;0;0
EU;14946;2018EU14946;CHS;Issued;27-Oct-2016;30-Apr-2018;2;0;0;0;0;0;0
EU;14947;2018EU14947;KEV;Issued;02-Nov-2016;26-Apr-2018;5;0;0;0;0;0;0
EU;14948;2018EU14948;TIA;Issued;07-Nov-2016;17-Apr-2018;2;0;0;0;0;0;0
EU;14951;2018EU14951;CHS;Issued;20-Oct-2016;31-May-2018;3;0;0;0;0;0;0
EU;14953;2018EU14953;TBL;Issued;30-Oct-2016;12-Apr-2018;4;0;0;0;0;0;0
EU;14954;2018EU14954;ATA;Issued;21-Oct-2016;29-Aug-2018;1;0;0;0;0;0;0
EU;14955;2018EU14955;FRN;Issued;27-Oct-2016;17-May-2018;1;0;0;0;0;0;0
EU;14957;2018EU14957;TIA;Issued;17-Oct-2016;17-Apr-2018;1;0;0;0;0;0;0
EU;14965;2018EU14965;ATA;Issued;05-Oct-2016;26-Apr-2018;2;0;0;0;0;0;0
EU;14969;2018EU14969;TIA;Issued;25-Oct-2016;17-Apr-2018;3;0;0;0;0;0;0
EU;14970;2018EU14970;ANK;Issued;25-Oct-2016;05-Apr-2018;3;0;0;0;0;0;0
EU;14972;2018EU14972;WRW;Ready;24-Oct-2016;09-Apr-2018;0;0;1;0;0;0;0
EU;14977;2018EU14977;YRV;Issued;15-Oct-2016;15-May-2018;1;0;0;0;0;0;0
EU;14979;2018EU14979;TBL;Refused;04-Nov-2016;07-Jun-2018;0;0;0;1;0;0;0
EU;14980;2018EU14980;ANK;Issued;04-Nov-2016;06-Apr-2018;1;0;0;0;0;0;0
