region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
AF;37718;2018AF37718;BRS;Issued;22-Oct-2016;06-Jul-2018;1;0;0;0;0;0;0
AF;37729;2018AF37729;TNS;Issued;03-Nov-2016;17-Jul-2018;1;0;0;0;0;0;0
AF;37872;2018AF37872;CSB;Administrative Processing;23-Oct-2016;26-Sep-2018;0;1;0;0;0;0;0
AF;37996;2018AF37996;YDE;Issued;03-Nov-2016;25-Jul-2018;1;0;0;0;0;0;0
AS;36;2018AS36;KDU;Ready;02-Nov-2016;23-Aug-2018;1;0;2;0;0;0;0
AS;134;2018AS134;DJI;Ready;20-Oct-2016;10-Jul-2018;0;0;1;0;0;0;0
AS;606;2018AS606;YRV;Ready;18-Oct-2016;03-Jul-2018;0;0;1;0;0;0;0
AS;848;2018AS848;ANK;Refused;08-Oct-2016;02-Jul-2018;0;0;0;1;0;0;0
AS;1580;2018AS1580;TKY;Issued;23-Oct-2016;10-Aug-2018;2;0;1;0;0;0;0
AS;2796;2018AS2796;TKY;Issued;05-Nov-2016;31-Jul-2018;1;0;0;0;0;0;0
AS;3018;2018AS3018;RNG;Issued;08-Oct-2016;26-Jul-2018;1;0;0;0;0;0;0
AS;3449;2018AS3449;ANK;Ready;20-Oct-2016;21-Sep-2018;0;0;1;0;0;0;0
AS;3548;2018AS3548;ANK;Refused;18-Oct-2016;03-Jul-2018;0;0;4;1;0;0;0
AS;3688;2018AS3688;RID;Ready;21-Oct-2016;04-Sep-2018;0;0;1;0;0;0;0
AS;3717;2018AS3717;ANK;Refused;10-Oct-2016;02-Jul-2018;0;0;0;1;0;0;0
AS;4168;2018AS4168;KDU;Refused;25-Oct-2016;02-Jul-2018;0;0;0;2;0;0;0
AS;4274;2018AS4274;AMM;Refused;26-Oct-2016;04-Sep-2018;0;0;1;1;0;0;0
AS;4900;2018AS4900;DJI;Ready;15-Oct-2016;16-Jul-2018;0;0;1;0;0;0;0
AS;5223;2018AS5223;ABD;Ready;28-Oct-2016;18-Jul-2018;0;0;1;0;0;0;0
AS;5273;2018AS5273;CLM;Refused;24-Oct-2016;03-Jul-2018;0;0;0;1;0;0;0
AS;5313;2018AS5313;DJI;Refused;29-Oct-2016;10-Jul-2018;0;0;0;1;0;0;0
AS;5502;2018AS5502;ANK;Ready;07-Nov-2016;29-Sep-2018;0;0;5;0;0;0;0
AS;5681;2018AS5681;PHP;Issued;07-Oct-2016;15-Aug-2018;3;0;0;0;0;0;0
AS;5773;2018AS5773;DJI;Ready;08-Oct-2016;30-Sep-2018;0;0;1;0;0;0;0
AS;5825;2018AS5825;DJI;Ready;15-Oct-2016;15-Jul-2018;0;0;1;0;0;0;0
AS;5900;2018AS5900;KDU;Issued;02-Nov-2016;10-Jul-2018;3;0;0;0;0;0;0
AS;5901;2018AS5901;KDU;Issued;07-Oct-2016;10-Jul-2018;1;0;0;0;0;0;0
AS;5902;2018AS5902;KDU;Issued;17-Oct-2016;10-Jul-2018;1;0;0;0;0;0;0
AS;5903;2018AS5903;KDU;Issued;06-Oct-2016;21-Aug-2018;2;0;0;0;0;0;0
AS;5906;2018AS5906;KDU;Issued;04-Nov-2016;10-Jul-2018;2;0;0;0;0;0;0
AS;5909;2018AS5909;KDU;Issued;18-Oct-2016;17-Jul-2018;1;0;0;0;0;0;0
AS;5911;2018AS5911;KDU;Issued;27-Oct-2016;21-Aug-2018;3;0;0;0;0;0;0
AS;5912;2018AS5912;KDU;Refused;06-Oct-2016;16-Jul-2018;0;0;0;1;0;0;0
AS;5913;2018AS5913;KDU;Refused;18-Oct-2016;16-Jul-2018;0;0;0;3;0;0;0
AS;5915;2018AS5915;KDU;Issued;22-Oct-2016;17-Jul-2018;2;0;0;0;0;0;0
AS;5918;2018AS5918;KDU;Issued;07-Nov-2016;26-Sep-2018;1;0;0;0;0;0;0
AS;5919;2018AS5919;KDU;Issued;15-Oct-2016;24-Jul-2018;1;0;0;0;0;0;0
AS;5925;2018AS5925;KDU;Issued;03-Nov-2016;24-Jul-2018;3;0;0;0;0;0;0
AS;5928;2018AS5928;KDU;Issued;25-Oct-2016;25-Jul-2018;1;0;0;0;0;0;0
AS;5929;2018AS5929;KDU;Issued;20-Oct-2016;24-Jul-2018;1;0;0;0;0;0;0
AS;5932;2018AS5932;KDU;Issued;08-Oct-2016;24-Jul-2018;1;0;0;0;0;0;0
AS;5937;2018AS5937;KDU;Issued;25-Oct-2016;27-Jul-2018;1;0;0;0;0;0;0
AS;5950;2018AS5950;KDU;Issued;19-Oct-2016;01-Aug-2018;4;0;0;0;0;0;0
AS;5955;2018AS5955;KDU;Issued;26-Oct-2016;21-Aug-2018;1;0;0;0;0;0;0
AS;5956;2018AS5956;KDU;Refused;16-Oct-2016;26-Jul-2018;0;0;0;1;0;0;0
AS;5957;2018AS5957;KDU;Issued;27-Oct-2016;27-Jul-2018;1;0;0;0;0;0;0
AS;5961;2018AS5961;KDU;Issued;18-Oct-2016;27-Jul-2018;2;0;0;0;0;0;0
AS;5965;2018AS5965;YRV;Refused;12-Oct-2016;03-Jul-2018;0;0;2;1;0;0;0
AS;5967;2018AS5967;KDU;Issued;20-Oct-2016;03-Jul-2018;3;0;0;0;0;0;0
AS;5970;2018AS5970;KDU;Issued;09-Oct-2016;03-Jul-2018;3;0;0;0;0;0;0
AS;5971;2018AS5971;KDU;Refused;18-Oct-2016;11-Jul-2018;0;0;0;3;0;0;0
AS;5972;2018AS5972;KDU;Issued;28-Oct-2016;03-Jul-2018;1;1;0;0;0;0;0
AS;5977;2018AS5977;KDU;Refused;04-Nov-2016;02-Jul-2018;0;0;0;2;0;0;0
AS;5993;2018AS5993;KDU;Issued;17-Oct-2016;10-Jul-2018;1;0;0;0;0;0;0
AS;5994;2018AS5994;KDU;Issued;14-Oct-2016;10-Jul-2018;1;0;0;0;0;0;0
AS;5997;2018AS5997;KDU;Issued;05-Oct-2016;10-Jul-2018;1;0;0;0;0;0;0
AS;6008;2018AS6008;KDU;Issued;28-Oct-2016;10-Jul-2018;1;0;0;0;0;0;0
AS;6009;2018AS6009;KDU;Issued;24-Oct-2016;11-Jul-2018;1;0;0;0;0;0;0
AS;6019;2018AS6019;KDU;Issued;06-Nov-2016;17-Jul-2018;3;0;0;0;0;0;0
AS;6024;2018AS6024;KDU;Refused;12-Oct-2016;18-Jul-2018;0;0;0;1;0;0;0
AS;6028;2018AS6028;KDU;Refused;18-Oct-2016;16-Jul-2018;0;0;0;1;0;0;0
AS;6035;2018AS6035;KDU;Issued;10-Oct-2016;17-Jul-2018;3;0;0;0;0;0;0
AS;6040;2018AS6040;KDU;Issued;06-Nov-2016;18-Jul-2018;4;0;0;0;0;0;0
AS;6045;2018AS6045;KDU;Issued;05-Nov-2016;27-Jul-2018;5;0;0;0;0;0;0
AS;6047;2018AS6047;KDU;Issued;05-Nov-2016;24-Jul-2018;1;0;0;0;0;0;0
AS;6049;2018AS6049;KDU;Issued;03-Nov-2016;24-Jul-2018;1;0;0;0;0;0;0
AS;6051;2018AS6051;KDU;Refused;21-Oct-2016;26-Jul-2018;0;0;0;2;0;0;0
AS;6056;2018AS6056;KDU;Issued;06-Oct-2016;24-Jul-2018;4;0;0;0;0;0;0
AS;6061;2018AS6061;KDU;Issued;22-Oct-2016;24-Jul-2018;1;0;0;0;0;0;0
AS;6064;2018AS6064;KDU;Issued;03-Nov-2016;27-Jul-2018;1;0;0;0;0;0;0
AS;6066;2018AS6066;KDU;Refused;16-Oct-2016;20-Aug-2018;0;0;0;2;0;0;0
AS;6067;2018AS6067;KDU;Issued;07-Nov-2016;21-Aug-2018;4;0;0;0;0;0;0
AS;6070;2018AS6070;KDU;Issued;17-Oct-2016;31-Aug-2018;2;0;0;0;0;0;0
AS;6071;2018AS6071;KDU;Issued;07-Nov-2016;27-Jul-2018;1;0;0;0;0;0;0
AS;6074;2018AS6074;KDU;Issued;23-Oct-2016;27-Jul-2018;2;0;0;0;0;0;0
AS;6080;2018AS6080;KDU;Issued;06-Nov-2016;03-Jul-2018;1;0;0;0;0;0;0
AS;6083;2018AS6083;KDU;Issued;22-Oct-2016;03-Jul-2018;1;0;0;0;0;0;0
AS;6087;2018AS6087;KDU;Issued;04-Nov-2016;03-Jul-2018;1;0;0;0;0;0;0
AS;6093;2018AS6093;KDU;Issued;06-Nov-2016;24-Jul-2018;4;0;0;0;0;0;0
AS;6094;2018AS6094;KDU;Issued;20-Oct-2016;24-Jul-2018;2;0;0;0;0;0;0
AS;6097;2018AS6097;KDU;Issued;12-Oct-2016;24-Jul-2018;1;0;0;0;0;0;0
AS;6099;2018AS6099;KDU;Issued;18-Oct-2016;31-Jul-2018;1;0;0;0;0;0;0
AS;6101;2018AS6101;KDU;Issued;07-Oct-2016;24-Jul-2018;1;0;0;0;0;0;0
AS;6102;2018AS6102;KDU;Issued;16-Oct-2016;27-Jul-2018;1;0;0;0;0;0;0
AS;6106;2018AS6106;KDU;Issued;19-Oct-2016;10-Aug-2018;1;0;0;0;0;0;0
AS;6112;2018AS6112;KDU;Issued;05-Nov-2016;27-Jul-2018;2;0;0;0;0;0;0
AS;6115;2018AS6115;KDU;Issued;07-Oct-2016;27-Jul-2018;1;0;0;0;0;0;0
AS;6117;2018AS6117;KDU;Refused;30-Oct-2016;26-Jul-2018;0;0;0;3;0;0;0
AS;6118;2018AS6118;KDU;Issued;04-Nov-2016;20-Aug-2018;1;0;0;0;0;0;0
AS;6122;2018AS6122;KDU;Refused;27-Oct-2016;02-Jul-2018;0;0;0;4;0;0;0
AS;6124;2018AS6124;KDU;Refused;28-Oct-2016;02-Jul-2018;0;0;1;1;0;0;0
AS;6125;2018AS6125;KDU;Issued;08-Oct-2016;06-Jul-2018;2;0;0;0;0;0;0
AS;6126;2018AS6126;KDU;Refused;31-Oct-2016;02-Jul-2018;0;0;0;1;0;0;0
AS;6128;2018AS6128;KDU;Refused;28-Oct-2016;02-Jul-2018;0;0;0;1;0;0;0
AS;6130;2018AS6130;KDU;Issued;02-Nov-2016;21-Aug-2018;3;0;0;0;0;0;0
AS;6135;2018AS6135;KDU;Issued;20-Oct-2016;10-Jul-2018;1;0;0;0;0;0;0
AS;6136;2018AS6136;KDU;Issued;23-Oct-2016;28-Sep-2018;1;0;0;1;0;0;0
AS;6139;2018AS6139;KDU;Issued;22-Oct-2016;10-Jul-2018;1;0;0;0;0;0;0
AS;6140;2018AS6140;KDU;Issued;26-Oct-2016;29-Aug-2018;1;0;0;0;0;0;0
AS;6142;2018AS6142;KDU;Issued;29-Oct-2016;17-Jul-2018;3;0;0;0;0;0;0
AS;6144;2018AS6144;KDU;Issued;29-Oct-2016;17-Jul-2018;2;0;0;0;0;0;0
AS;6145;2018AS6145;KDU;Refused;05-Oct-2016;16-Jul-2018;0;0;0;1;0;0;0
AS;6146;2018AS6146;KDU;Refused;24-Oct-2016;16-Jul-2018;0;0;0;1;0;0;0
AS;6147;2018AS6147;KDU;Issued;23-Oct-2016;14-Aug-2018;2;0;0;0;0;0;0
AS;6148;2018AS6148;KDU;Refused;06-Nov-2016;23-Jul-2018;0;0;0;4;0;0;0
AS;6149;2018AS6149;KDU;Refused;19-Oct-2016;30-Jul-2018;0;0;0;1;0;0;0
AS;6153;2018AS6153;KDU;Issued;29-Oct-2016;24-Jul-2018;1;0;0;0;0;0;0
AS;6154;2018AS6154;KDU;Issued;19-Oct-2016;24-Jul-2018;1;0;0;0;0;0;0
AS;6156;2018AS6156;KDU;Issued;07-Oct-2016;24-Jul-2018;1;0;0;0;0;0;0
AS;6158;2018AS6158;KDU;Issued;18-Oct-2016;24-Jul-2018;1;0;0;0;0;0;0
AS;6167;2018AS6167;KDU;Refused;20-Oct-2016;02-Jul-2018;0;0;0;1;0;0;0
AS;6168;2018AS6168;KDU;Refused;31-Oct-2016;09-Jul-2018;0;0;0;3;0;0;0
AS;6172;2018AS6172;KDU;Refused;04-Nov-2016;10-Jul-2018;0;0;0;3;0;0;0
AS;6173;2018AS6173;KDU;Issued;08-Oct-2016;10-Jul-2018;3;0;0;0;0;0;0
AS;6175;2018AS6175;KDU;Issued;05-Oct-2016;11-Jul-2018;1;0;0;0;0;0;0
AS;6180;2018AS6180;KDU;Refused;16-Oct-2016;11-Jul-2018;0;0;0;2;0;0;0
AS;6182;2018AS6182;KDU;Issued;05-Nov-2016;18-Jul-2018;2;0;0;0;0;0;0
AS;6185;2018AS6185;KDU;Issued;02-Nov-2016;30-Jul-2018;2;0;0;0;0;0;0
AS;6187;2018AS6187;KDU;Issued;16-Oct-2016;17-Jul-2018;3;0;0;0;0;0;0
AS;6191;2018AS6191;KDU;Issued;03-Nov-2016;17-Jul-2018;3;0;0;0;0;0;0
AS;6195;2018AS6195;KDU;Refused;24-Oct-2016;16-Jul-2018;0;0;0;1;0;0;0
AS;6196;2018AS6196;KDU;Issued;05-Nov-2016;25-Jul-2018;3;0;0;0;0;0;0
AS;6197;2018AS6197;KDU;Issued;04-Nov-2016;24-Jul-2018;1;0;0;0;0;0;0
AS;6211;2018AS6211;KDU;Issued;09-Oct-2016;24-Jul-2018;2;0;0;0;0;0;0
AS;6212;2018AS6212;KDU;Issued;07-Nov-2016;24-Jul-2018;1;0;0;0;0;0;0
AS;6218;2018AS6218;SYD;Issued;13-Oct-2016;31-Jul-2018;2;0;0;0;0;0;0
AS;6219;2018AS6219;KDU;Issued;29-Oct-2016;03-Jul-2018;2;0;0;0;0;0;0
